,in,out,init_soc
3484,17.0,10.0,0.7
3485,16.0,11.0,0.3
3486,17.0,10.0,0.5
3487,13.0,12.0,0.8
3488,13.0,10.0,0.5
3489,15.0,11.0,0.3
3490,20.0,14.0,0.4
3491,18.0,13.0,0.3
3492,14.0,9.0,0.3
3493,23.0,9.0,0.5
3494,20.0,9.0,0.2
3495,16.0,13.0,0.6
3496,14.0,13.0,0.6
3497,22.0,8.0,0.7
3498,18.0,9.0,0.9
3499,15.0,13.0,0.6
3500,18.0,12.0,0.9
3501,13.0,11.0,0.3
3502,20.0,9.0,0.5
3503,21.0,9.0,0.5
3504,15.0,11.0,0.3
3505,18.0,12.0,0.5
3506,11.0,7.0,1.0
3507,19.0,11.0,0.8
3508,14.0,11.0,0.3
3509,15.0,11.0,1.0
3510,17.0,7.0,0.5
3511,16.0,13.0,0.2
3512,18.0,12.0,0.2
3513,17.0,7.0,0.7
3514,13.0,12.0,0.3
3515,21.0,10.0,0.4
3516,15.0,13.0,0.5
3517,19.0,12.0,0.5
3518,22.0,11.0,0.1
3519,0.0,11.0,0.3
3520,19.0,11.0,0.6
3521,22.0,8.0,0.3
3522,14.0,9.0,0.7
3523,15.0,14.0,0.1
3524,20.0,12.0,0.1
3525,13.0,11.0,0.9
3526,11.0,9.0,0.6
3527,16.0,11.0,0.1
3528,21.0,8.0,0.6
3529,16.0,9.0,0.5
3530,19.0,11.0,0.7
3531,15.0,9.0,0.4
3532,13.0,8.0,0.4
3533,20.0,10.0,0.8
3534,21.0,9.0,0.1
3535,16.0,9.0,0.3
3536,17.0,11.0,0.8
3537,17.0,10.0,0.9
3538,0.0,12.0,0.1
3539,20.0,10.0,0.7
3540,11.0,12.0,0.2
3541,14.0,7.0,0.5
3542,15.0,10.0,0.5
3543,21.0,13.0,0.9
3544,14.0,13.0,0.6
3545,23.0,12.0,0.4
3546,14.0,10.0,0.3
3547,20.0,12.0,0.7
3548,20.0,11.0,0.4
3549,19.0,13.0,0.7
3550,14.0,9.0,0.5
3551,12.0,9.0,0.9
3552,17.0,11.0,0.8
3553,17.0,9.0,0.6
3554,17.0,10.0,0.9
3555,18.0,14.0,0.8
3556,19.0,7.0,0.9
3557,14.0,13.0,0.7
3558,16.0,8.0,0.9
3559,11.0,7.0,0.9
3560,10.0,9.0,0.8
3561,14.0,12.0,0.3
3562,14.0,9.0,0.8
3563,20.0,6.0,0.4
3564,19.0,10.0,1.0
3565,18.0,7.0,0.2
3566,22.0,11.0,0.4
3567,15.0,12.0,0.7
3568,19.0,10.0,0.5
3569,13.0,11.0,0.9
3570,13.0,9.0,0.7
3571,21.0,10.0,0.6
3572,16.0,11.0,0.8
3573,13.0,9.0,0.2
3574,22.0,12.0,0.8
3575,15.0,9.0,0.9
3576,21.0,12.0,0.7
3577,21.0,12.0,0.6
3578,18.0,12.0,0.6
3579,16.0,13.0,0.6
3580,16.0,6.0,0.2
3581,16.0,9.0,0.8
3582,10.0,10.0,0.6
3583,16.0,13.0,0.8
3584,11.0,11.0,0.7
3585,18.0,10.0,0.5
3586,20.0,11.0,0.5
3587,20.0,8.0,0.4
3588,18.0,11.0,0.7
3589,17.0,14.0,0.7
3590,17.0,10.0,0.5
3591,16.0,12.0,0.6
3592,15.0,8.0,0.9
3593,11.0,8.0,0.2
3594,8.0,10.0,0.5
3595,18.0,8.0,0.2
3596,19.0,6.0,0.9
3597,12.0,7.0,0.3
3598,19.0,6.0,0.7
3599,17.0,13.0,0.4
3600,21.0,11.0,0.2
3601,19.0,10.0,0.5
3602,14.0,13.0,0.6
3603,16.0,10.0,0.5
3604,19.0,11.0,0.4
3605,11.0,9.0,0.6
3606,15.0,10.0,0.3
3607,19.0,11.0,0.7
3608,19.0,8.0,0.6
3609,22.0,9.0,0.6
3610,16.0,6.0,0.7
3611,15.0,6.0,0.6
3612,11.0,10.0,0.4
3613,16.0,10.0,0.4
3614,19.0,8.0,0.6
3615,19.0,10.0,0.4
3616,21.0,9.0,0.2
3617,15.0,11.0,0.6
3618,17.0,10.0,0.6
3619,19.0,12.0,0.9
3620,16.0,10.0,0.9
3621,16.0,10.0,0.3
3622,17.0,8.0,0.6
3623,17.0,9.0,0.4
3624,15.0,12.0,0.8
3625,19.0,10.0,0.5
3626,20.0,13.0,0.3
3627,1.0,12.0,0.4
3628,18.0,7.0,0.6
3629,15.0,11.0,0.9
3630,14.0,8.0,0.4
3631,17.0,11.0,0.8
3632,16.0,9.0,0.4
3633,10.0,9.0,0.7
3634,20.0,9.0,0.3
3635,12.0,11.0,0.8
3636,1.0,15.0,0.8
3637,15.0,11.0,1.0
3638,22.0,10.0,0.7
3639,11.0,13.0,0.8
3640,18.0,11.0,0.7
3641,15.0,12.0,0.2
3642,20.0,13.0,0.6
3643,20.0,8.0,0.3
3644,18.0,11.0,0.4
3645,19.0,8.0,1.0
3646,18.0,11.0,0.9
3647,15.0,12.0,0.4
3648,19.0,10.0,0.4
3649,19.0,8.0,0.6
3650,17.0,9.0,0.2
3651,19.0,10.0,0.3
3652,17.0,14.0,0.5
3653,16.0,13.0,0.6
3654,19.0,11.0,0.8
3655,16.0,8.0,0.8
3656,23.0,6.0,0.5
3657,18.0,10.0,0.8
3658,21.0,9.0,0.2
3659,23.0,6.0,0.8
3660,19.0,9.0,0.3
3661,17.0,8.0,0.4
3662,15.0,10.0,0.6
3663,14.0,11.0,0.7
3664,14.0,7.0,0.4
3665,14.0,9.0,0.1
3666,18.0,9.0,0.6
3667,17.0,10.0,0.3
3668,16.0,6.0,0.4
3669,20.0,7.0,0.5
3670,13.0,10.0,0.9
3671,18.0,7.0,0.5
3672,1.0,12.0,0.5
3673,18.0,8.0,0.6
3674,12.0,15.0,0.3
3675,18.0,8.0,0.3
3676,19.0,9.0,0.7
3677,21.0,12.0,0.4
3678,23.0,7.0,0.4
3679,15.0,11.0,0.7
3680,16.0,8.0,0.8
3681,14.0,6.0,0.2
3682,14.0,13.0,0.4
3683,17.0,8.0,0.4
3684,0.0,10.0,0.4
3685,20.0,10.0,0.2
3686,18.0,8.0,0.1
3687,18.0,8.0,0.9
3688,19.0,8.0,0.2
3689,16.0,11.0,0.7
3690,17.0,10.0,0.5
3691,15.0,12.0,0.4
3692,19.0,8.0,0.8
3693,21.0,9.0,0.5
3694,16.0,10.0,0.2
3695,0.0,11.0,0.4
3696,16.0,12.0,0.6
3697,21.0,6.0,0.3
3698,17.0,10.0,0.6
3699,20.0,11.0,0.9
3700,20.0,9.0,0.3
3701,16.0,13.0,0.6
3702,16.0,9.0,0.4
3703,17.0,11.0,0.3
3704,14.0,10.0,0.7
3705,16.0,9.0,1.0
3706,17.0,9.0,0.3
3707,16.0,10.0,0.3
3708,17.0,11.0,0.2
3709,22.0,9.0,0.6
3710,20.0,9.0,0.2
3711,18.0,8.0,0.4
3712,15.0,11.0,1.0
3713,9.0,10.0,0.7
3714,16.0,9.0,0.7
3715,13.0,8.0,0.8
3716,14.0,5.0,0.6
3717,20.0,13.0,0.8
3718,20.0,9.0,0.3
3719,18.0,8.0,0.9
3720,17.0,6.0,0.8
3721,16.0,7.0,0.6
3722,19.0,8.0,0.7
3723,19.0,9.0,0.2
3724,16.0,12.0,0.6
3725,21.0,11.0,0.3
3726,19.0,11.0,0.5
3727,18.0,10.0,0.3
3728,19.0,11.0,0.8
3729,17.0,13.0,0.9
3730,17.0,9.0,0.4
3731,16.0,8.0,0.7
3732,21.0,9.0,0.6
3733,17.0,12.0,0.7
3734,19.0,12.0,0.9
3735,19.0,12.0,0.5
3736,15.0,5.0,0.2
3737,10.0,12.0,0.6
3738,20.0,8.0,0.8
3739,2.0,13.0,0.9
3740,22.0,12.0,0.8
3741,21.0,11.0,0.3
3742,16.0,11.0,0.5
3743,15.0,13.0,0.5
3744,21.0,11.0,0.6
3745,16.0,11.0,0.6
3746,20.0,15.0,0.3
3747,19.0,14.0,0.7
3748,21.0,11.0,0.6
3749,17.0,7.0,0.9
3750,17.0,12.0,1.0
3751,18.0,9.0,0.8
3752,20.0,8.0,0.7
3753,12.0,10.0,0.2
3754,14.0,14.0,0.6
3755,15.0,5.0,0.9
3756,14.0,7.0,0.6
3757,21.0,12.0,0.2
3758,21.0,7.0,0.7
3759,13.0,10.0,0.5
3760,23.0,6.0,0.5
3761,16.0,8.0,1.0
3762,19.0,11.0,0.7
3763,18.0,11.0,0.4
3764,18.0,9.0,0.4
3765,15.0,10.0,0.4
3766,17.0,10.0,0.5
3767,20.0,10.0,0.3
3768,18.0,8.0,0.1
3769,14.0,8.0,0.4
3770,16.0,7.0,0.2
3771,17.0,8.0,0.2
3772,15.0,7.0,0.5
3773,17.0,12.0,0.6
3774,18.0,12.0,0.7
3775,20.0,9.0,0.2
3776,18.0,11.0,0.6
3777,20.0,9.0,0.6
3778,22.0,10.0,0.3
3779,18.0,14.0,0.9
3780,16.0,9.0,0.5
3781,19.0,10.0,0.7
3782,12.0,12.0,0.3
3783,20.0,14.0,0.3
3784,15.0,11.0,0.7
3785,18.0,12.0,0.5
3786,18.0,12.0,0.2
3787,13.0,14.0,0.7
3788,14.0,12.0,0.8
3789,12.0,8.0,0.5
3790,19.0,14.0,0.4
3791,16.0,10.0,0.6
3792,20.0,14.0,0.2
3793,15.0,10.0,0.6
3794,18.0,9.0,0.9
3795,12.0,9.0,0.7
3796,15.0,10.0,0.5
3797,21.0,8.0,0.5
3798,19.0,9.0,0.5
3799,19.0,11.0,0.9
3800,19.0,9.0,0.5
3801,20.0,9.0,0.6
3802,19.0,11.0,0.8
3803,13.0,11.0,0.3
3804,17.0,10.0,0.4
3805,20.0,4.0,0.1
3806,15.0,10.0,0.3
3807,15.0,11.0,0.3
3808,14.0,8.0,0.8
3809,16.0,9.0,1.0
3810,18.0,10.0,0.6
3811,22.0,11.0,0.8
3812,21.0,10.0,0.2
3813,14.0,11.0,0.6
3814,21.0,10.0,0.8
3815,23.0,9.0,0.4
3816,19.0,9.0,0.2
3817,20.0,10.0,0.4
3818,18.0,11.0,0.2
3819,19.0,11.0,0.6
3820,15.0,9.0,0.8
3821,22.0,10.0,0.8
3822,13.0,8.0,0.5
3823,22.0,9.0,0.8
3824,16.0,9.0,0.6
3825,18.0,7.0,0.4
3826,17.0,11.0,0.6
3827,19.0,10.0,0.2
3828,10.0,7.0,1.0
3829,14.0,6.0,0.9
3830,15.0,9.0,0.3
3831,12.0,7.0,0.3
3832,10.0,11.0,0.5
3833,20.0,8.0,0.5
3834,15.0,12.0,0.4
3835,17.0,7.0,0.7
3836,11.0,8.0,0.6
3837,18.0,13.0,0.8
3838,23.0,15.0,0.4
3839,19.0,11.0,0.6
3840,18.0,11.0,0.2
3841,21.0,11.0,0.1
3842,16.0,12.0,0.2
3843,21.0,9.0,0.3
3844,20.0,6.0,0.2
3845,16.0,13.0,0.1
3846,15.0,11.0,0.1
3847,15.0,8.0,0.9
3848,14.0,11.0,0.8
3849,16.0,10.0,0.1
3850,14.0,12.0,0.9
3851,20.0,11.0,0.6
3852,11.0,11.0,0.4
3853,19.0,9.0,0.4
3854,16.0,10.0,0.8
3855,19.0,9.0,0.7
3856,20.0,8.0,0.7
3857,14.0,9.0,0.8
3858,19.0,13.0,0.8
3859,15.0,5.0,0.7
3860,16.0,12.0,0.2
3861,19.0,11.0,0.2
3862,15.0,8.0,0.5
3863,14.0,12.0,0.2
3864,18.0,12.0,0.3
3865,18.0,11.0,0.7
3866,16.0,9.0,0.5
3867,14.0,9.0,0.5
3868,16.0,8.0,0.3
3869,14.0,9.0,0.2
3870,12.0,9.0,0.5
3871,13.0,11.0,0.7
3872,16.0,7.0,0.2
3873,15.0,12.0,0.1
3874,17.0,8.0,0.6
3875,20.0,11.0,0.3
3876,17.0,11.0,0.3
3877,21.0,9.0,0.5
3878,22.0,8.0,1.0
3879,16.0,11.0,0.8
3880,20.0,13.0,0.5
3881,13.0,7.0,0.6
3882,13.0,12.0,1.0
3883,22.0,9.0,0.3
3884,14.0,9.0,0.6
3885,18.0,13.0,0.4
3886,22.0,12.0,0.8
3887,17.0,7.0,0.8
3888,18.0,13.0,0.4
3889,1.0,6.0,0.1
3890,23.0,9.0,0.6
3891,0.0,7.0,0.3
3892,19.0,8.0,0.8
3893,17.0,8.0,0.6
3894,22.0,8.0,0.9
3895,22.0,12.0,0.4
3896,0.0,8.0,0.3
3897,15.0,5.0,0.3
3898,18.0,8.0,0.8
3899,13.0,10.0,0.3
3900,22.0,8.0,0.4
3901,20.0,9.0,0.6
3902,19.0,10.0,0.2
3903,14.0,9.0,0.3
3904,15.0,11.0,0.3
3905,18.0,14.0,0.2
3906,8.0,11.0,0.9
3907,17.0,9.0,0.4
3908,22.0,12.0,0.2
3909,20.0,7.0,0.4
3910,19.0,7.0,0.3
3911,9.0,9.0,0.5
3912,18.0,10.0,0.9
3913,17.0,7.0,0.3
3914,23.0,11.0,0.3
3915,20.0,6.0,0.5
3916,16.0,17.0,0.6
3917,15.0,15.0,0.5
3918,8.0,9.0,0.5
3919,17.0,9.0,0.3
3920,15.0,10.0,0.3
3921,20.0,13.0,0.3
3922,17.0,11.0,0.9
3923,13.0,10.0,0.3
3924,14.0,10.0,0.5
3925,15.0,13.0,1.0
3926,13.0,12.0,0.4
3927,15.0,15.0,0.6
3928,15.0,6.0,0.4
3929,19.0,3.0,0.6
3930,16.0,13.0,0.9
3931,17.0,8.0,0.4
3932,19.0,11.0,0.4
3933,16.0,7.0,0.7
3934,18.0,11.0,0.1
3935,13.0,10.0,0.8
3936,13.0,8.0,0.4
3937,15.0,11.0,0.9
3938,22.0,8.0,0.9
3939,17.0,11.0,0.7
3940,10.0,8.0,0.6
3941,13.0,8.0,0.7
3942,18.0,12.0,0.3
3943,16.0,8.0,0.3
3944,13.0,13.0,0.3
3945,10.0,10.0,0.8
3946,18.0,7.0,0.5
3947,21.0,13.0,0.3
3948,16.0,8.0,0.2
3949,17.0,11.0,0.3
3950,20.0,11.0,0.9
3951,12.0,11.0,0.6
3952,15.0,10.0,0.4
3953,21.0,10.0,0.9
3954,14.0,9.0,0.2
3955,22.0,12.0,0.6
3956,20.0,10.0,0.6
3957,23.0,8.0,0.1
3958,18.0,12.0,0.3
3959,11.0,11.0,0.4
3960,18.0,6.0,0.2
3961,15.0,11.0,0.6
3962,18.0,10.0,0.5
3963,13.0,15.0,0.6
3964,15.0,7.0,0.3
3965,20.0,9.0,0.2
3966,20.0,5.0,0.8
3967,15.0,12.0,0.5
3968,14.0,8.0,0.6
3969,18.0,13.0,0.4
3970,18.0,7.0,0.8
3971,12.0,8.0,0.8
3972,22.0,9.0,0.2
3973,18.0,10.0,0.5
3974,12.0,10.0,0.6
3975,16.0,8.0,0.7
3976,13.0,7.0,0.5
3977,18.0,8.0,0.5
3978,12.0,8.0,0.7
3979,19.0,10.0,0.4
3980,17.0,13.0,1.0
3981,16.0,11.0,0.9
3982,10.0,7.0,0.7
3983,13.0,12.0,0.2
3984,20.0,16.0,0.8
3985,20.0,11.0,0.5
3986,16.0,10.0,0.4
3987,15.0,6.0,0.2
3988,22.0,13.0,0.4
3989,14.0,11.0,0.7
3990,21.0,9.0,0.7
3991,15.0,13.0,0.8
3992,20.0,12.0,1.0
3993,17.0,10.0,0.8
3994,20.0,9.0,0.2
3995,14.0,8.0,0.6
3996,18.0,6.0,0.6
3997,22.0,12.0,0.2
3998,16.0,14.0,0.4
3999,15.0,8.0,0.6
4000,20.0,7.0,0.4
4001,18.0,9.0,0.9
4002,20.0,10.0,0.1
4003,13.0,9.0,0.6
4004,15.0,10.0,0.8
4005,17.0,14.0,0.6
4006,19.0,11.0,0.7
4007,19.0,9.0,0.7
4008,16.0,14.0,0.5
4009,15.0,9.0,0.6
4010,13.0,6.0,0.5
4011,13.0,11.0,0.3
4012,21.0,10.0,0.7
4013,21.0,15.0,0.5
4014,21.0,9.0,0.8
4015,16.0,13.0,0.2
4016,18.0,10.0,1.0
4017,20.0,6.0,0.5
4018,17.0,12.0,0.5
4019,19.0,9.0,0.5
4020,15.0,8.0,0.1
4021,22.0,14.0,0.1
4022,16.0,13.0,0.8
4023,22.0,13.0,0.5
4024,16.0,10.0,0.2
4025,11.0,14.0,0.3
4026,13.0,13.0,0.3
4027,16.0,11.0,0.5
4028,19.0,7.0,0.3
4029,17.0,13.0,0.3
4030,13.0,7.0,0.3
4031,18.0,8.0,0.4
4032,22.0,12.0,0.2
4033,14.0,7.0,0.7
4034,16.0,11.0,0.2
4035,14.0,7.0,0.3
4036,18.0,10.0,0.8
4037,19.0,5.0,0.4
4038,22.0,7.0,0.1
4039,18.0,10.0,1.0
4040,15.0,9.0,0.7
4041,20.0,10.0,0.8
4042,11.0,8.0,0.7
4043,18.0,10.0,0.5
4044,16.0,10.0,0.4
4045,17.0,7.0,0.8
4046,19.0,13.0,0.6
4047,16.0,9.0,0.4
4048,19.0,11.0,0.4
4049,16.0,10.0,0.6
4050,15.0,8.0,0.3
4051,14.0,8.0,0.4
4052,14.0,10.0,0.6
4053,20.0,9.0,0.3
4054,14.0,11.0,0.9
4055,18.0,11.0,0.5
4056,2.0,8.0,0.8
4057,16.0,8.0,0.4
4058,22.0,10.0,0.4
4059,17.0,11.0,0.9
4060,18.0,7.0,0.5
4061,15.0,12.0,0.7
4062,14.0,8.0,0.4
4063,19.0,8.0,0.7
4064,21.0,10.0,0.3
4065,12.0,6.0,0.6
4066,17.0,11.0,0.4
4067,18.0,11.0,0.3
4068,16.0,10.0,0.6
4069,0.0,10.0,0.2
4070,19.0,11.0,0.8
4071,13.0,11.0,0.6
4072,17.0,10.0,0.8
4073,16.0,5.0,0.3
4074,18.0,6.0,0.1
4075,15.0,11.0,0.8
4076,19.0,8.0,0.6
4077,21.0,10.0,0.6
4078,21.0,9.0,0.8
4079,15.0,10.0,0.8
4080,15.0,17.0,0.4
4081,18.0,11.0,0.6
4082,21.0,12.0,0.2
4083,13.0,12.0,0.8
4084,22.0,13.0,0.8
4085,21.0,10.0,0.8
4086,16.0,7.0,0.8
4087,13.0,10.0,0.6
4088,12.0,10.0,0.5
4089,17.0,7.0,0.9
4090,13.0,9.0,0.9
4091,16.0,8.0,0.3
4092,14.0,11.0,0.7
4093,15.0,7.0,0.8
4094,17.0,10.0,0.4
4095,19.0,8.0,0.1
4096,19.0,10.0,1.0
4097,22.0,8.0,0.6
4098,18.0,13.0,0.3
4099,21.0,13.0,0.5
4100,21.0,9.0,0.4
4101,14.0,11.0,0.7
4102,15.0,11.0,0.2
4103,12.0,9.0,0.4
4104,15.0,8.0,0.3
4105,20.0,8.0,0.6
4106,18.0,8.0,0.9
4107,17.0,14.0,0.9
4108,14.0,9.0,0.6
4109,15.0,10.0,1.0
4110,18.0,7.0,0.6
4111,23.0,11.0,0.4
4112,18.0,12.0,0.8
4113,21.0,13.0,1.0
4114,18.0,12.0,0.8
4115,15.0,9.0,0.6
4116,17.0,8.0,0.3
4117,15.0,10.0,0.7
4118,17.0,12.0,0.2
4119,13.0,10.0,0.8
4120,13.0,13.0,0.5
4121,10.0,10.0,1.0
4122,13.0,9.0,0.7
4123,15.0,9.0,0.5
4124,19.0,12.0,0.2
4125,21.0,9.0,0.7
4126,19.0,9.0,0.2
4127,13.0,8.0,0.5
4128,18.0,8.0,0.9
4129,13.0,10.0,0.6
4130,14.0,13.0,0.2
4131,21.0,7.0,0.2
4132,16.0,9.0,0.5
4133,20.0,10.0,0.5
4134,17.0,12.0,0.3
4135,14.0,7.0,0.3
4136,16.0,8.0,0.5
4137,17.0,10.0,0.7
4138,16.0,11.0,0.5
4139,20.0,10.0,0.7
4140,18.0,9.0,0.3
4141,20.0,12.0,0.7
4142,19.0,8.0,1.0
4143,18.0,7.0,0.3
4144,17.0,11.0,0.4
4145,21.0,12.0,0.7
4146,19.0,8.0,0.6
4147,19.0,9.0,0.6
4148,14.0,13.0,0.4
4149,15.0,10.0,0.2
4150,18.0,11.0,0.6
4151,15.0,14.0,0.6
4152,14.0,9.0,1.0
4153,20.0,13.0,0.4
4154,13.0,8.0,0.7
4155,16.0,12.0,0.7
4156,20.0,9.0,0.3
4157,17.0,10.0,0.4
4158,20.0,8.0,0.4
4159,16.0,14.0,0.3
4160,17.0,11.0,0.5
4161,15.0,10.0,0.3
4162,18.0,12.0,0.5
4163,22.0,10.0,0.6
4164,18.0,6.0,0.4
4165,13.0,12.0,0.7
4166,19.0,10.0,0.4
4167,16.0,12.0,0.3
4168,16.0,11.0,0.3
4169,20.0,10.0,0.8
4170,14.0,8.0,0.3
4171,14.0,6.0,0.7
4172,17.0,10.0,0.3
4173,14.0,8.0,0.9
4174,12.0,10.0,0.5
4175,17.0,10.0,0.5
4176,19.0,7.0,0.6
4177,15.0,9.0,0.4
4178,12.0,10.0,0.5
4179,17.0,7.0,0.4
4180,19.0,10.0,1.0
4181,16.0,8.0,0.8
4182,15.0,10.0,0.4
4183,14.0,7.0,0.6
4184,17.0,10.0,1.0
4185,17.0,11.0,0.7
4186,16.0,10.0,0.7
4187,16.0,7.0,0.5
4188,15.0,13.0,1.0
4189,15.0,4.0,0.8
4190,13.0,12.0,0.5
4191,21.0,13.0,0.2
4192,18.0,11.0,0.5
4193,16.0,12.0,0.1
4194,20.0,8.0,0.8
4195,12.0,8.0,0.8
4196,20.0,12.0,0.3
4197,17.0,3.0,0.3
4198,12.0,9.0,0.6
4199,13.0,11.0,0.5
4200,14.0,10.0,0.5
4201,21.0,12.0,0.9
4202,19.0,10.0,0.6
4203,18.0,9.0,0.2
4204,21.0,7.0,0.9
4205,18.0,10.0,0.7
4206,16.0,8.0,0.3
4207,20.0,13.0,0.7
4208,15.0,9.0,0.5
4209,18.0,8.0,0.8
4210,20.0,9.0,0.2
4211,16.0,8.0,0.4
4212,18.0,10.0,0.1
4213,18.0,10.0,0.7
4214,0.0,12.0,0.2
4215,19.0,9.0,0.2
4216,19.0,9.0,0.4
4217,19.0,6.0,0.3
4218,16.0,11.0,0.2
4219,14.0,11.0,0.7
4220,14.0,12.0,0.3
4221,20.0,14.0,0.6
4222,19.0,9.0,0.5
4223,19.0,12.0,0.8
4224,14.0,10.0,0.6
4225,15.0,11.0,0.2
4226,21.0,12.0,0.7
4227,20.0,15.0,0.1
4228,19.0,7.0,0.3
4229,18.0,8.0,0.8
4230,16.0,7.0,1.0
4231,22.0,8.0,0.2
4232,13.0,9.0,0.7
4233,11.0,8.0,0.4
4234,21.0,9.0,0.3
4235,2.0,10.0,0.4
4236,17.0,8.0,0.5
4237,9.0,11.0,0.6
4238,14.0,10.0,0.4
4239,22.0,10.0,0.8
4240,17.0,12.0,0.3
4241,19.0,10.0,0.5
4242,18.0,10.0,0.7
4243,16.0,11.0,0.6
4244,19.0,10.0,0.8
4245,20.0,11.0,0.7
4246,14.0,10.0,0.4
4247,20.0,10.0,0.4
4248,9.0,13.0,0.7
4249,14.0,10.0,0.8
4250,11.0,9.0,1.0
4251,16.0,10.0,0.3
4252,16.0,15.0,0.4
4253,18.0,10.0,0.7
4254,19.0,9.0,0.5
4255,21.0,11.0,0.2
4256,21.0,12.0,0.8
4257,23.0,9.0,0.9
4258,15.0,7.0,0.3
4259,17.0,9.0,0.9
4260,19.0,12.0,0.7
4261,21.0,10.0,0.8
4262,23.0,10.0,0.5
4263,18.0,14.0,0.4
4264,18.0,8.0,0.6
4265,17.0,7.0,0.7
4266,21.0,8.0,0.6
4267,12.0,11.0,0.5
4268,20.0,10.0,0.9
4269,23.0,13.0,0.4
4270,21.0,10.0,0.7
4271,16.0,12.0,0.2
4272,13.0,9.0,0.3
4273,17.0,10.0,0.1
4274,16.0,8.0,0.8
4275,15.0,14.0,0.6
4276,19.0,4.0,0.9
4277,21.0,12.0,0.5
4278,20.0,11.0,0.9
4279,13.0,10.0,0.3
4280,11.0,9.0,0.7
4281,15.0,12.0,0.6
4282,20.0,11.0,0.9
4283,15.0,10.0,0.7
4284,17.0,9.0,0.6
4285,18.0,9.0,0.8
4286,15.0,11.0,1.0
4287,16.0,14.0,0.7
4288,18.0,11.0,0.3
4289,17.0,13.0,0.6
4290,23.0,7.0,0.5
4291,21.0,7.0,0.4
4292,17.0,9.0,0.8
4293,0.0,11.0,0.4
4294,18.0,12.0,0.3
4295,16.0,4.0,0.8
4296,21.0,9.0,0.7
4297,11.0,8.0,0.4
4298,16.0,9.0,0.2
4299,18.0,10.0,0.8
4300,18.0,10.0,0.7
4301,20.0,11.0,0.6
4302,21.0,10.0,0.6
4303,15.0,9.0,0.6
4304,23.0,9.0,0.1
4305,17.0,11.0,0.7
4306,19.0,11.0,0.3
4307,15.0,10.0,0.4
4308,16.0,7.0,0.5
4309,13.0,13.0,0.7
4310,13.0,11.0,0.3
4311,22.0,10.0,0.5
4312,15.0,12.0,0.5
4313,19.0,12.0,0.3
4314,19.0,8.0,0.2
4315,19.0,8.0,0.7
4316,14.0,8.0,0.4
4317,15.0,13.0,0.7
4318,16.0,14.0,0.2
4319,20.0,9.0,0.2
4320,8.0,10.0,1.0
4321,21.0,12.0,0.8
4322,16.0,10.0,0.5
4323,18.0,12.0,0.9
4324,17.0,8.0,0.4
4325,15.0,10.0,0.2
4326,21.0,11.0,0.7
4327,16.0,10.0,0.2
4328,19.0,11.0,0.2
4329,15.0,12.0,0.8
4330,23.0,13.0,0.6
4331,18.0,7.0,0.2
4332,20.0,13.0,0.5
4333,16.0,9.0,0.5
4334,14.0,10.0,1.0
4335,20.0,10.0,0.2
4336,18.0,13.0,1.0
4337,20.0,11.0,0.5
4338,15.0,9.0,0.2
4339,12.0,10.0,0.3
4340,21.0,7.0,0.8
4341,9.0,10.0,0.3
4342,19.0,10.0,0.4
4343,20.0,12.0,0.3
4344,14.0,12.0,0.3
4345,22.0,7.0,0.7
4346,13.0,12.0,0.4
4347,22.0,10.0,0.2
4348,19.0,7.0,0.1
4349,16.0,9.0,0.2
4350,21.0,9.0,0.3
4351,1.0,12.0,0.7
4352,16.0,11.0,0.2
4353,17.0,11.0,0.3
4354,18.0,14.0,0.5
4355,14.0,11.0,0.4
4356,10.0,11.0,0.5
4357,22.0,10.0,0.4
4358,18.0,11.0,0.2
4359,16.0,9.0,0.7
4360,14.0,8.0,1.0
4361,18.0,8.0,0.7
4362,18.0,15.0,0.4
4363,20.0,8.0,0.2
4364,17.0,9.0,0.6
4365,21.0,12.0,0.6
4366,19.0,11.0,0.3
4367,19.0,13.0,0.2
4368,12.0,10.0,0.2
4369,22.0,13.0,0.7
4370,17.0,8.0,0.3
4371,18.0,8.0,0.1
4372,17.0,7.0,0.7
4373,18.0,9.0,0.7
4374,20.0,8.0,0.8
4375,15.0,10.0,0.4
4376,19.0,13.0,0.4
4377,18.0,11.0,0.6
4378,13.0,11.0,0.3
4379,12.0,8.0,1.0
4380,14.0,10.0,1.0
4381,18.0,13.0,0.3
4382,15.0,9.0,0.5
4383,20.0,9.0,0.7
4384,19.0,8.0,0.5
4385,15.0,8.0,0.1
4386,13.0,7.0,0.8
4387,17.0,12.0,0.4
4388,18.0,7.0,1.0
4389,14.0,7.0,0.6
4390,16.0,10.0,0.6
4391,16.0,9.0,0.2
4392,18.0,10.0,0.7
4393,18.0,12.0,0.4
4394,15.0,14.0,0.8
4395,13.0,9.0,0.7
4396,18.0,9.0,1.0
4397,17.0,7.0,0.6
4398,13.0,13.0,0.6
4399,22.0,8.0,0.6
4400,10.0,12.0,0.2
4401,15.0,11.0,0.2
4402,21.0,13.0,0.4
4403,19.0,9.0,0.5
4404,17.0,10.0,0.3
4405,14.0,15.0,0.9
4406,13.0,10.0,0.2
4407,16.0,10.0,1.0
4408,23.0,12.0,0.5
4409,20.0,10.0,0.5
4410,16.0,11.0,0.6
4411,13.0,7.0,0.7
4412,11.0,7.0,0.2
4413,16.0,9.0,0.3
4414,13.0,10.0,0.1
4415,15.0,13.0,0.5
