Year,Month,Day,Hour,Power,CBL,CPC
2017,12,2,12,211.92,211.92,0
2017,12,2,13,214.68,214.68,0
2017,12,2,14,198.48,198.48,0
2017,12,2,15,202.68,202.68,0
2017,12,2,16,208.8,208.8,0
2017,12,2,17,237.48,237.48,0
2017,12,2,18,235.56,235.56,0
2017,12,2,19,239.64,239.64,0
2017,12,2,20,220.68,220.68,0
2017,12,2,21,221.64,221.64,0
2017,12,2,22,212.52,212.52,0
2017,12,2,23,198.6,198.6,0
2017,12,3,0,196.8,196.8,0
2017,12,3,1,195.24,195.24,0
2017,12,3,2,201,201,0
2017,12,3,3,197.04,197.04,0
2017,12,3,4,193.68,193.68,0
2017,12,3,5,211.44,211.44,0
2017,12,3,6,215.04,215.04,0
2017,12,3,7,218.16,218.16,0
2017,12,3,8,208.2,208.2,0
2017,12,3,9,205.2,205.2,0
2017,12,3,10,190.32,190.32,0
2017,12,3,11,190.8,190.8,0
2017,12,3,12,191.16,191.16,0
2017,12,3,13,206.16,206.16,0
2017,12,3,14,189.6,189.6,0
2017,12,3,15,193.68,193.68,0
2017,12,3,16,195.12,195.12,0
2017,12,3,17,220.32,220.32,0
2017,12,3,18,234.48,234.48,0
2017,12,3,19,234.48,234.48,0
2017,12,3,20,225.6,225.6,0
2017,12,3,21,228.6,228.6,0
2017,12,3,22,216.84,216.84,0
2017,12,3,23,201.6,201.6,0
2017,12,4,0,201.6,201.6,0
2017,12,4,1,205.2,205.2,0
2017,12,4,2,200.04,200.04,0
2017,12,4,3,202.8,202.8,0
2017,12,4,4,194.52,194.52,0
2017,12,4,5,214.56,214.56,0
2017,12,4,6,220.92,220.92,0
2017,12,4,7,270,270,0
2017,12,4,8,435.84,435.84,0
2017,12,4,9,757.92,757.92,0
2017,12,4,10,734.4,734.4,0
2017,12,4,11,699.6,699.6,0
2017,12,4,12,611.4,611.4,0
2017,12,4,13,626.76,626.76,0
2017,12,4,14,606.84,606.84,0
2017,12,4,15,595.8,595.8,0
2017,12,4,16,549.72,549.72,0
2017,12,4,17,441.24,441.24,0
2017,12,4,18,343.68,343.68,0
2017,12,4,19,303.36,303.36,0
2017,12,4,20,264.12,264.12,0
2017,12,4,21,251.52,251.52,0
2017,12,4,22,235.92,235.92,0
2017,12,4,23,232.68,232.68,0
2017,12,5,0,240.12,240.12,0
2017,12,5,1,219.96,219.96,0
2017,12,5,2,217.2,217.2,0
2017,12,5,3,218.16,218.16,0
2017,12,5,4,218.76,218.76,0
2017,12,5,5,241.8,241.8,0
2017,12,5,6,266.52,266.52,0
2017,12,5,7,625.44,625.44,0
2017,12,5,8,689.4,689.4,0
2017,12,5,9,757.56,757.56,0
2017,12,5,10,743.16,743.16,0
2017,12,5,11,702.6,702.6,0
2017,12,5,12,625.68,625.68,0
2017,12,5,13,659.4,659.4,0
2017,12,5,14,585.24,585.24,0
2017,12,5,15,576.72,576.72,0
2017,12,5,16,609,609,0
2017,12,5,17,638.28,638.28,0
2017,12,5,18,339,339,0
2017,12,5,19,285.84,285.84,0
2017,12,5,20,242.16,242.16,0
2017,12,5,21,235.56,235.56,0
2017,12,5,22,227.52,227.52,0
2017,12,5,23,223.92,223.92,0
2017,12,6,0,223.92,223.92,0
2017,12,6,1,210.24,210.24,0
2017,12,6,2,210.12,210.12,0
2017,12,6,3,207.72,207.72,0
2017,12,6,4,207.36,207.36,0
2017,12,6,5,231.84,231.84,0
2017,12,6,6,246.36,246.36,0
2017,12,6,7,437.4,437.4,0
2017,12,6,8,698.64,698.64,0
2017,12,6,9,747.12,747.12,0
2017,12,6,10,768.72,768.72,0
2017,12,6,11,760.56,760.56,0
2017,12,6,12,662.04,662.04,0
2017,12,6,13,650.64,650.64,0
2017,12,6,14,537.96,537.96,0
2017,12,6,15,489.48,489.48,0
2017,12,6,16,516.96,516.96,0
2017,12,6,17,546.96,546.96,0
2017,12,6,18,322.44,322.44,0
2017,12,6,19,286.68,286.68,0
2017,12,6,20,255.72,255.72,0
2017,12,6,21,248.52,248.52,0
2017,12,6,22,229.08,229.08,0
2017,12,6,23,227.52,227.52,0
2017,12,7,0,221.04,221.04,0
2017,12,7,1,215.4,215.4,0
2017,12,7,2,212.4,212.4,0
2017,12,7,3,209.52,209.52,0
2017,12,7,4,203.04,203.04,0
2017,12,7,5,224.88,224.88,0
2017,12,7,6,257.16,257.16,0
2017,12,7,7,461.64,461.64,0
2017,12,7,8,609.96,609.96,0
2017,12,7,9,661.08,661.08,0
2017,12,7,10,683.64,683.64,0
2017,12,7,11,605.4,605.4,0
2017,12,7,12,505.68,505.68,0
2017,12,7,13,629.52,629.52,0
2017,12,7,14,621.6,621.6,0
2017,12,7,15,597.48,597.48,0
2017,12,7,16,594.84,594.84,0
2017,12,7,17,567,567,0
2017,12,7,18,315.12,315.12,0
2017,12,7,19,291,291,0
2017,12,7,20,254.88,254.88,0
2017,12,7,21,248.88,248.88,0
2017,12,7,22,232.56,232.56,0
2017,12,7,23,233.88,233.88,0
2017,12,8,0,228.36,228.36,0
2017,12,8,1,215.64,215.64,0
2017,12,8,2,214.32,214.32,0
2017,12,8,3,212.64,212.64,0
2017,12,8,4,207,207,0
2017,12,8,5,234.12,234.12,0
2017,12,8,6,245.76,245.76,0
2017,12,8,7,578.28,578.28,0
2017,12,8,8,672.48,672.48,0
2017,12,8,9,715.32,715.32,0
2017,12,8,10,679.08,679.08,0
2017,12,8,11,666.24,666.24,0
2017,12,8,12,625.92,625.92,0
2017,12,8,13,624.24,624.24,0
2017,12,8,14,615.96,615.96,0
2017,12,8,15,615.84,615.84,0
2017,12,8,16,583.68,583.68,0
2017,12,8,17,596.88,596.88,0
2017,12,8,18,300.24,300.24,0
2017,12,8,19,263.76,263.76,0
2017,12,8,20,230.04,230.04,0
2017,12,8,21,225.72,225.72,0
2017,12,8,22,219.96,219.96,0
2017,12,8,23,220.08,220.08,0
2017,12,9,0,219.72,219.72,0
2017,12,9,1,205.56,205.56,0
2017,12,9,2,210.72,210.72,0
2017,12,9,3,207.6,207.6,0
2017,12,9,4,201.48,201.48,0
2017,12,9,5,221.52,221.52,0
2017,12,9,6,224.4,224.4,0
2017,12,9,7,222.84,222.84,0
2017,12,9,8,224.28,224.28,0
2017,12,9,9,219.72,219.72,0
2017,12,9,10,213.96,213.96,0
2017,12,9,11,219.24,219.24,0
2017,12,9,12,240,240,0
2017,12,9,13,248.04,248.04,0
2017,12,9,14,238.56,238.56,0
2017,12,9,15,238.44,238.44,0
2017,12,9,16,237.72,237.72,0
2017,12,9,17,265.68,265.68,0
2017,12,9,18,250.2,250.2,0
2017,12,9,19,249.48,249.48,0
2017,12,9,20,226.44,226.44,0
2017,12,9,21,226.2,226.2,0
2017,12,9,22,221.52,221.52,0
2017,12,9,23,205.56,205.56,0
2017,12,10,0,197.76,197.76,0
2017,12,10,1,205.32,205.32,0
2017,12,10,2,200.76,200.76,0
2017,12,10,3,201.72,201.72,0
2017,12,10,4,198.6,198.6,0
2017,12,10,5,218.76,218.76,0
2017,12,10,6,219.48,219.48,0
2017,12,10,7,220.08,220.08,0
2017,12,10,8,209.28,209.28,0
2017,12,10,9,209.64,209.64,0
2017,12,10,10,204,204,0
2017,12,10,11,209.28,209.28,0
2017,12,10,12,207.96,207.96,0
2017,12,10,13,244.8,244.8,0
2017,12,10,14,225.24,225.24,0
2017,12,10,15,226.08,226.08,0
2017,12,10,16,238.32,238.32,0
2017,12,10,17,262.08,262.08,0
2017,12,10,18,255.6,255.6,0
2017,12,10,19,247.56,247.56,0
2017,12,10,20,228.6,228.6,0
2017,12,10,21,229.56,229.56,0
2017,12,10,22,218.4,218.4,0
2017,12,10,23,211.68,211.68,0
2017,12,11,0,201.72,201.72,0
2017,12,11,1,203.64,203.64,0
2017,12,11,2,199.8,199.8,0
2017,12,11,3,204.6,204.6,0
2017,12,11,4,203.4,203.4,0
2017,12,11,5,230.16,230.16,0
2017,12,11,6,244.44,244.44,0
2017,12,11,7,588.24,588.24,0
2017,12,11,8,745.68,745.68,0
2017,12,11,9,870.84,870.84,0
2017,12,11,10,868.44,868.44,0
2017,12,11,11,802.44,802.44,0
2017,12,11,12,719.4,719.4,0
2017,12,11,13,781.2,781.2,0
2017,12,11,14,763.8,763.8,0
2017,12,11,15,777.24,777.24,0
2017,12,11,16,743.28,743.28,0
2017,12,11,17,737.88,737.88,0
2017,12,11,18,356.16,356.16,0
2017,12,11,19,330.72,330.72,0
2017,12,11,20,275.76,275.76,0
2017,12,11,21,258.6,258.6,0
2017,12,11,22,239.52,239.52,0
2017,12,11,23,241.2,241.2,0
2017,12,12,0,241.2,241.2,0
2017,12,12,1,222.24,222.24,0
2017,12,12,2,222.6,222.6,0
2017,12,12,3,225.84,225.84,0
2017,12,12,4,219.48,219.48,0
2017,12,12,5,246.24,246.24,0
2017,12,12,6,257.28,257.28,0
2017,12,12,7,482.64,482.64,0
2017,12,12,8,814.92,814.92,0
2017,12,12,9,860.64,860.64,0
2017,12,12,10,802.44,802.44,0
2017,12,12,11,768.84,768.84,0
2017,12,12,12,669.12,669.12,0
2017,12,12,13,694.68,694.68,0
2017,12,12,14,669.72,669.72,0
2017,12,12,15,668.04,668.04,0
2017,12,12,16,637.32,637.32,0
2017,12,12,17,671.52,671.52,0
2017,12,12,18,460.2,460.2,0
2017,12,12,19,307.08,307.08,0
2017,12,12,20,268.92,268.92,0
2017,12,12,21,266.04,266.04,0
2017,12,12,22,246.6,246.6,0
2017,12,12,23,250.56,250.56,0
2017,12,13,0,249.6,249.6,0
2017,12,13,1,231.6,231.6,0
2017,12,13,2,228.24,228.24,0
2017,12,13,3,229.2,229.2,0
2017,12,13,4,224.88,224.88,0
2017,12,13,5,307.68,307.68,0
2017,12,13,6,375.72,375.72,0
2017,12,13,7,641.52,641.52,0
2017,12,13,8,813,813,0
2017,12,13,9,729.84,729.84,0
2017,12,13,10,773.16,773.16,0
2017,12,13,11,788.04,788.04,0
2017,12,13,12,690.96,690.96,0
2017,12,13,13,711.12,711.12,0
2017,12,13,14,671.64,671.64,0
2017,12,13,15,619.32,619.32,0
2017,12,13,16,589.92,589.92,0
2017,12,13,17,631.44,631.44,0
2017,12,13,18,459.72,459.72,0
2017,12,13,19,296.64,296.64,0
2017,12,13,20,268.56,268.56,0
2017,12,13,21,268.8,268.8,0
2017,12,13,22,253.32,253.32,0
2017,12,13,23,244.44,244.44,0
2017,12,14,0,245.52,245.52,0
2017,12,14,1,229.68,229.68,0
2017,12,14,2,228.72,228.72,0
2017,12,14,3,229.68,229.68,0
2017,12,14,4,223.92,223.92,0
2017,12,14,5,255,255,0
2017,12,14,6,339.24,339.24,0
2017,12,14,7,716.16,716.16,0
2017,12,14,8,814.92,814.92,0
2017,12,14,9,880.44,880.44,0
2017,12,14,10,861.24,861.24,0
2017,12,14,11,806.64,806.64,0
2017,12,14,12,617.52,617.52,0
2017,12,14,13,666.24,666.24,0
2017,12,14,14,657.36,657.36,0
2017,12,14,15,666.6,666.6,0
2017,12,14,16,662.88,662.88,0
2017,12,14,17,648.36,648.36,0
2017,12,14,18,342.96,342.96,0
2017,12,14,19,320.04,320.04,0
2017,12,14,20,269.4,269.4,0
2017,12,14,21,265.8,265.8,0
2017,12,14,22,246.72,246.72,0
2017,12,14,23,257.4,257.4,0
2017,12,15,0,230.28,230.28,0
2017,12,15,1,216.48,216.48,0
2017,12,15,2,214.08,214.08,0
2017,12,15,3,217.56,217.56,0
2017,12,15,4,214.2,214.2,0
2017,12,15,5,242.16,242.16,0
2017,12,15,6,253.32,253.32,0
2017,12,15,7,624.6,624.6,0
2017,12,15,8,792.96,792.96,0
2017,12,15,9,872.04,872.04,0
2017,12,15,10,741.72,741.72,0
2017,12,15,11,690.24,690.24,0
2017,12,15,12,612.12,612.12,0
2017,12,15,13,614.04,614.04,0
2017,12,15,14,590.28,590.28,0
2017,12,15,15,564.36,564.36,0
2017,12,15,16,588.96,588.96,0
2017,12,15,17,604.2,604.2,0
2017,12,15,18,315.84,315.84,0
2017,12,15,19,290.16,290.16,0
2017,12,15,20,251.28,251.28,0
2017,12,15,21,250.68,250.68,0
2017,12,15,22,241.08,241.08,0
2017,12,15,23,228.6,228.6,0
2017,12,16,0,233.76,233.76,0
2017,12,16,1,230.64,230.64,0
2017,12,16,2,229.2,229.2,0
2017,12,16,3,229.44,229.44,0
2017,12,16,4,227.88,227.88,0
2017,12,16,5,232.08,232.08,0
2017,12,16,6,264.48,264.48,0
2017,12,16,7,242.28,242.28,0
2017,12,16,8,228.48,228.48,0
2017,12,16,9,220.32,220.32,0
2017,12,16,10,229.68,229.68,0
2017,12,16,11,215.28,215.28,0
2017,12,16,12,205.32,205.32,0
2017,12,16,13,204.84,204.84,0
2017,12,16,14,236.76,236.76,0
2017,12,16,15,247.8,247.8,0
2017,12,16,16,264.6,264.6,0
2017,12,16,17,274.8,274.8,0
2017,12,16,18,272.88,272.88,0
2017,12,16,19,270.84,270.84,0
2017,12,16,20,242.52,242.52,0
2017,12,16,21,239.76,239.76,0
2017,12,16,22,228.96,228.96,0
2017,12,16,23,229.2,229.2,0
2017,12,17,0,226.2,226.2,0
2017,12,17,1,230.88,230.88,0
2017,12,17,2,228.48,228.48,0
2017,12,17,3,230.4,230.4,0
2017,12,17,4,228.6,228.6,0
2017,12,17,5,233.28,233.28,0
2017,12,17,6,234,234,0
2017,12,17,7,241.2,241.2,0
2017,12,17,8,232.32,232.32,0
2017,12,17,9,235.68,235.68,0
2017,12,17,10,205.68,205.68,0
2017,12,17,11,210.72,210.72,0
2017,12,17,12,230.76,230.76,0
2017,12,17,13,254.4,254.4,0
2017,12,17,14,263.64,263.64,0
2017,12,17,15,269.88,269.88,0
2017,12,17,16,281.64,281.64,0
2017,12,17,17,278.64,278.64,0
2017,12,17,18,261,261,0
2017,12,17,19,265.68,265.68,0
2017,12,17,20,232.44,232.44,0
2017,12,17,21,232.92,232.92,0
2017,12,17,22,226.56,226.56,0
2017,12,17,23,227.76,227.76,0
2017,12,18,0,225.48,225.48,0
2017,12,18,1,226.32,226.32,0
2017,12,18,2,221.4,221.4,0
2017,12,18,3,226.08,226.08,0
2017,12,18,4,222.48,222.48,0
2017,12,18,5,233.88,233.88,0
2017,12,18,6,255.72,255.72,0
2017,12,18,7,471.84,471.84,0
2017,12,18,8,705.6,705.6,0
2017,12,18,9,808.68,808.68,0
2017,12,18,10,890.4,890.4,0
2017,12,18,11,795.96,795.96,0
2017,12,18,12,707.4,707.4,0
2017,12,18,13,729.12,729.12,0
2017,12,18,14,747.24,747.24,0
2017,12,18,15,657.36,657.36,0
2017,12,18,16,657.12,657.12,0
2017,12,18,17,682.92,682.92,0
2017,12,18,18,534.36,534.36,0
2017,12,18,19,352.32,352.32,0
2017,12,18,20,298.44,298.44,0
2017,12,18,21,249.72,249.72,0
2017,12,18,22,243.12,243.12,0
2017,12,18,23,235.56,235.56,0
2017,12,19,0,241.08,241.08,0
2017,12,19,1,237.72,237.72,0
2017,12,19,2,236.28,236.28,0
2017,12,19,3,235.8,235.8,0
2017,12,19,4,235.08,235.08,0
2017,12,19,5,281.04,281.04,0
2017,12,19,6,286.56,286.56,0
2017,12,19,7,572.16,572.16,0
2017,12,19,8,774.24,774.24,0
2017,12,19,9,852.96,852.96,0
2017,12,19,10,796.8,796.8,0
2017,12,19,11,735.6,735.6,0
2017,12,19,12,652.8,652.8,0
2017,12,19,13,625.56,625.56,0
2017,12,19,14,670.8,670.8,0
2017,12,19,15,607.56,607.56,0
2017,12,19,16,631.56,631.56,0
2017,12,19,17,639.96,639.96,0
2017,12,19,18,339.12,339.12,0
2017,12,19,19,312.72,312.72,0
2017,12,19,20,262.08,262.08,0
2017,12,19,21,260.76,260.76,0
2017,12,19,22,240.84,240.84,0
2017,12,19,23,241.56,241.56,0
2017,12,20,0,230.64,230.64,0
2017,12,20,1,225.72,225.72,0
2017,12,20,2,224.52,224.52,0
2017,12,20,3,224.64,224.64,0
2017,12,20,4,247.92,247.92,0
2017,12,20,5,270,270,0
2017,12,20,6,295.8,295.8,0
2017,12,20,7,675,675,0
2017,12,20,8,813.6,813.6,0
2017,12,20,9,899.64,899.64,0
2017,12,20,10,690.96,690.96,0
2017,12,20,11,635.88,635.88,0
2017,12,20,12,577.32,577.32,0
2017,12,20,13,578.64,578.64,0
2017,12,20,14,593.28,593.28,0
2017,12,20,15,627.12,627.12,0
2017,12,20,16,602.64,602.64,0
2017,12,20,17,594.96,594.96,0
2017,12,20,18,305.28,305.28,0
2017,12,20,19,297,297,0
2017,12,20,20,262.8,262.8,0
2017,12,20,21,257.76,257.76,0
2017,12,20,22,242.04,242.04,0
2017,12,20,23,243.12,243.12,0
2017,12,21,0,234.12,234.12,0
2017,12,21,1,228.72,228.72,0
2017,12,21,2,225,225,0
2017,12,21,3,225.72,225.72,0
2017,12,21,4,224.4,224.4,0
2017,12,21,5,248.64,248.64,0
2017,12,21,6,264.24,264.24,0
2017,12,21,7,484.44,484.44,0
2017,12,21,8,788.28,788.28,0
2017,12,21,9,832.2,832.2,0
2017,12,21,10,734.64,734.64,0
2017,12,21,11,633.84,633.84,0
2017,12,21,12,505.56,505.56,0
2017,12,21,13,553.08,553.08,0
2017,12,21,14,528.84,528.84,0
2017,12,21,15,545.52,545.52,0
2017,12,21,16,592.44,592.44,0
2017,12,21,17,582.48,582.48,0
2017,12,21,18,332.28,332.28,0
2017,12,21,19,283.56,283.56,0
2017,12,21,20,255.36,255.36,0
2017,12,21,21,246.48,246.48,0
2017,12,21,22,241.56,241.56,0
2017,12,21,23,236.64,236.64,0
2017,12,22,0,234.36,234.36,0
2017,12,22,1,222.96,222.96,0
2017,12,22,2,217.68,217.68,0
2017,12,22,3,217.56,217.56,0
2017,12,22,4,215.52,215.52,0
2017,12,22,5,241.08,241.08,0
2017,12,22,6,261.36,261.36,0
2017,12,22,7,581.04,581.04,0
2017,12,22,8,782.4,782.4,0
2017,12,22,9,778.68,778.68,0
2017,12,22,10,704.04,704.04,0
2017,12,22,11,603.96,603.96,0
2017,12,22,12,489.6,489.6,0
2017,12,22,13,429.12,429.12,0
2017,12,22,14,423,423,0
2017,12,22,15,407.88,407.88,0
2017,12,22,16,433.08,433.08,0
2017,12,22,17,460.56,460.56,0
2017,12,22,18,295.32,295.32,0
2017,12,22,19,260.16,260.16,0
2017,12,22,20,241.68,241.68,0
2017,12,22,21,233.52,233.52,0
2017,12,22,22,227.64,227.64,0
2017,12,22,23,219.12,219.12,0
2017,12,23,0,217.32,217.32,0
2017,12,23,1,210.84,210.84,0
2017,12,23,2,212.4,212.4,0
2017,12,23,3,210,210,0
2017,12,23,4,208.8,208.8,0
2017,12,23,5,225.84,225.84,0
2017,12,23,6,230.52,230.52,0
2017,12,23,7,228.36,228.36,0
2017,12,23,8,228.36,228.36,0
2017,12,23,9,204,204,0
2017,12,23,10,195.96,195.96,0
2017,12,23,11,192.72,192.72,0
2017,12,23,12,189.6,189.6,0
2017,12,23,13,201.36,201.36,0
2017,12,23,14,207.96,207.96,0
2017,12,23,15,210.36,210.36,0
2017,12,23,16,220.8,220.8,0
2017,12,23,17,226.32,226.32,0
2017,12,23,18,231.84,231.84,0
2017,12,23,19,232.92,232.92,0
2017,12,23,20,217.68,217.68,0
2017,12,23,21,226.44,226.44,0
2017,12,23,22,212.64,212.64,0
2017,12,23,23,194.64,194.64,0
2017,12,24,0,197.28,197.28,0
2017,12,24,1,195.12,195.12,0
2017,12,24,2,197.52,197.52,0
2017,12,24,3,196.2,196.2,0
2017,12,24,4,196.32,196.32,0
2017,12,24,5,212.28,212.28,0
2017,12,24,6,223.68,223.68,0
2017,12,24,7,222.24,222.24,0
2017,12,24,8,218.16,218.16,0
2017,12,24,9,214.2,214.2,0
2017,12,24,10,217.2,217.2,0
2017,12,24,11,211.68,211.68,0
2017,12,24,12,211.32,211.32,0
2017,12,24,13,235.68,235.68,0
2017,12,24,14,252.36,252.36,0
2017,12,24,15,255.48,255.48,0
2017,12,24,16,253.68,253.68,0
2017,12,24,17,261.6,261.6,0
2017,12,24,18,258.12,258.12,0
2017,12,24,19,250.8,250.8,0
2017,12,24,20,240.12,240.12,0
2017,12,24,21,245.16,245.16,0
2017,12,24,22,221.16,221.16,0
2017,12,24,23,198.36,198.36,0
2017,12,25,0,197.76,197.76,0
2017,12,25,1,195.96,195.96,0
2017,12,25,2,203.04,203.04,0
2017,12,25,3,201.72,201.72,0
2017,12,25,4,203.04,203.04,0
2017,12,25,5,224.4,224.4,0
2017,12,25,6,230.04,230.04,0
2017,12,25,7,231,231,0
2017,12,25,8,216.36,216.36,0
2017,12,25,9,201,201,0
2017,12,25,10,189.96,189.96,0
2017,12,25,11,195.24,195.24,0
2017,12,25,12,202.08,202.08,0
2017,12,25,13,181.56,181.56,0
2017,12,25,14,197.76,197.76,0
2017,12,25,15,226.8,226.8,0
2017,12,25,16,235.2,235.2,0
2017,12,25,17,251.04,251.04,0
2017,12,25,18,261.96,261.96,0
2017,12,25,19,252.48,252.48,0
2017,12,25,20,255.84,255.84,0
2017,12,25,21,250.92,250.92,0
2017,12,25,22,229.68,229.68,0
2017,12,25,23,216.24,216.24,0
2017,12,26,0,222.96,222.96,0
2017,12,26,1,210.36,210.36,0
2017,12,26,2,211.68,211.68,0
2017,12,26,3,208.92,208.92,0
2017,12,26,4,209.76,209.76,0
2017,12,26,5,231.6,231.6,0
2017,12,26,6,254.04,254.04,0
2017,12,26,7,670.08,670.08,0
2017,12,26,8,780.36,780.36,0
2017,12,26,9,910.56,910.56,0
2017,12,26,10,843.6,843.6,0
2017,12,26,11,799.56,799.56,0
2017,12,26,12,712.8,712.8,0
2017,12,26,13,674.28,674.28,0
2017,12,26,14,608.76,608.76,0
2017,12,26,15,556.8,556.8,0
2017,12,26,16,637.8,637.8,0
2017,12,26,17,626.4,626.4,0
2017,12,26,18,345.96,345.96,0
2017,12,26,19,286.56,286.56,0
2017,12,26,20,260.28,260.28,0
2017,12,26,21,269.88,269.88,0
2017,12,26,22,238.32,238.32,0
2017,12,26,23,233.04,233.04,0
2017,12,27,0,247.68,247.68,0
2017,12,27,1,246.24,246.24,0
2017,12,27,2,228.24,228.24,0
2017,12,27,3,221.04,221.04,0
2017,12,27,4,220.8,220.8,0
2017,12,27,5,246.12,246.12,0
2017,12,27,6,262.68,262.68,0
2017,12,27,7,575.16,575.16,0
2017,12,27,8,807.12,807.12,0
2017,12,27,9,906.96,906.96,0
2017,12,27,10,869.76,869.76,0
2017,12,27,11,769.44,769.44,0
2017,12,27,12,664.8,664.8,0
2017,12,27,13,648.24,648.24,0
2017,12,27,14,510,510,0
2017,12,27,15,487.56,487.56,0
2017,12,27,16,525.48,525.48,0
2017,12,27,17,533.4,533.4,0
2017,12,27,18,417,417,0
2017,12,27,19,325.8,325.8,0
2017,12,27,20,296.52,296.52,0
2017,12,27,21,282.96,282.96,0
2017,12,27,22,243.96,243.96,0
2017,12,27,23,227.76,227.76,0
2017,12,28,0,220.08,220.08,0
2017,12,28,1,205.56,205.56,0
2017,12,28,2,210.48,210.48,0
2017,12,28,3,210.48,210.48,0
2017,12,28,4,214.56,214.56,0
2017,12,28,5,272.16,272.16,0
2017,12,28,6,262.32,262.32,0
2017,12,28,7,346.68,346.68,0
2017,12,28,8,689.52,689.52,0
2017,12,28,9,814.92,814.92,0
2017,12,28,10,827.28,827.28,0
2017,12,28,11,719.28,719.28,0
2017,12,28,12,603.12,603.12,0
2017,12,28,13,666.24,666.24,0
2017,12,28,14,671.04,671.04,0
2017,12,28,15,625.8,625.8,0
2017,12,28,16,591.24,591.24,0
2017,12,28,17,546.12,546.12,0
2017,12,28,18,392.04,392.04,0
2017,12,28,19,451.8,451.8,0
2017,12,28,20,254.52,254.52,0
2017,12,28,21,245.16,245.16,0
2017,12,28,22,237.12,237.12,0
2017,12,28,23,231.36,231.36,0
2017,12,29,0,216.72,216.72,0
2017,12,29,1,213.36,213.36,0
2017,12,29,2,212.76,212.76,0
2017,12,29,3,210.72,210.72,0
2017,12,29,4,210.24,210.24,0
2017,12,29,5,236.28,236.28,0
2017,12,29,6,343.56,343.56,0
2017,12,29,7,657.36,657.36,0
2017,12,29,8,769.56,769.56,0
2017,12,29,9,775.8,775.8,0
2017,12,29,10,702.24,702.24,0
2017,12,29,11,640.2,640.2,0
2017,12,29,12,576.72,576.72,0
2017,12,29,13,586.68,586.68,0
2017,12,29,14,580.32,580.32,0
2017,12,29,15,547.56,547.56,0
2017,12,29,16,538.8,538.8,0
2017,12,29,17,501.12,501.12,0
2017,12,29,18,290.88,290.88,0
2017,12,29,19,262.44,262.44,0
2017,12,29,20,229.08,229.08,0
2017,12,29,21,225.72,225.72,0
2017,12,29,22,221.88,221.88,0
2017,12,29,23,216.72,216.72,0
2017,12,30,0,205.44,205.44,0
2017,12,30,1,204.24,204.24,0
2017,12,30,2,207,207,0
2017,12,30,3,205.44,205.44,0
2017,12,30,4,205.44,205.44,0
2017,12,30,5,222.96,222.96,0
2017,12,30,6,227.88,227.88,0
2017,12,30,7,227.88,227.88,0
2017,12,30,8,230.16,230.16,0
2017,12,30,9,220.08,220.08,0
2017,12,30,10,212.28,212.28,0
2017,12,30,11,203.4,203.4,0
2017,12,30,12,203.04,203.04,0
2017,12,30,13,231.6,231.6,0
2017,12,30,14,241.92,241.92,0
2017,12,30,15,240.24,240.24,0
2017,12,30,16,243.6,243.6,0
2017,12,30,17,243.6,243.6,0
2017,12,30,18,248.4,248.4,0
2017,12,30,19,238.92,238.92,0
2017,12,30,20,243.48,243.48,0
2017,12,30,21,218.52,218.52,0
2017,12,30,22,213.96,213.96,0
2017,12,30,23,198.12,198.12,0
2017,12,31,0,196.92,196.92,0
2017,12,31,1,196.32,196.32,0
2017,12,31,2,205.44,205.44,0
2017,12,31,3,204.24,204.24,0
2017,12,31,4,204,204,0
2017,12,31,5,222.12,222.12,0
2017,12,31,6,225.24,225.24,0
2017,12,31,7,234.6,234.6,0
2017,12,31,8,223.56,223.56,0
2017,12,31,9,205.8,205.8,0
2017,12,31,10,201.72,201.72,0
2017,12,31,11,200.4,200.4,0
2017,12,31,12,194.4,194.4,0
2017,12,31,13,195.12,195.12,0
2017,12,31,14,213.36,213.36,0
2017,12,31,15,220.08,220.08,0
2017,12,31,16,235.08,235.08,0
2017,12,31,17,250.92,250.92,0
2017,12,31,18,253.8,253.8,0
2017,12,31,19,253.08,253.08,0
2017,12,31,20,267.12,267.12,0
2017,12,31,21,235.44,235.44,0
2017,12,31,22,213.72,213.72,0
2017,12,31,23,199.44,199.44,0
2018,1,1,0,170.04,170.04,0
2018,1,1,1,173.04,173.04,0
2018,1,1,2,173.52,173.52,0
2018,1,1,3,181.08,181.08,0
2018,1,1,4,177.24,177.24,0
2018,1,1,5,197.4,197.4,0
2018,1,1,6,199.8,199.8,0
2018,1,1,7,201.6,201.6,0
2018,1,1,8,197.88,197.88,0
2018,1,1,9,192.96,192.96,0
2018,1,1,10,184.08,184.08,0
2018,1,1,11,182.28,182.28,0
2018,1,1,12,187.08,187.08,0
2018,1,1,13,182.88,182.88,0
2018,1,1,14,167.28,167.28,0
2018,1,1,15,171.96,171.96,0
2018,1,1,16,181.2,181.2,0
2018,1,1,17,200.4,200.4,0
2018,1,1,18,213.84,213.84,0
2018,1,1,19,215.64,215.64,0
2018,1,1,20,216.36,216.36,0
2018,1,1,21,218.04,218.04,0
2018,1,1,22,197.64,197.64,0
2018,1,1,23,180.36,180.36,0
2018,1,2,0,174.24,174.24,0
2018,1,2,1,177.48,177.48,0
2018,1,2,2,172.56,172.56,0
2018,1,2,3,179.52,179.52,0
2018,1,2,4,172.8,172.8,0
2018,1,2,5,196.92,196.92,0
2018,1,2,6,214.68,214.68,0
2018,1,2,7,358.56,358.56,0
2018,1,2,8,656.88,656.88,0
